node_id,graph_layer,node_type,canonical_label,source_paper_id,source_year,visible_year,source_section,evidence_location,evidence_quote,paraphrase,confidence,is_inferred,needs_human_check,notes
DTO019.method.dnn_filter,evidence,method,Supervised DNN maps corrupted probabilities to ideal probabilities,NQSC019,2019,2019,method,text/1904.05902/main.tex:99-108,[redacted_for_public_release],The proposed network filters apparatus-specific SPAM corruption in measured probabilities.,high,false,false,""
DTO019.benchmark.six_dim_hg,evidence,benchmark,Six-dimensional Hermite-Gaussian photon modes with imperfect projective measurements,NQSC019,2019,2019,experiment,text/1904.05902/main.tex:131-151,[redacted_for_public_release],The experiment uses six-dimensional spatial photon modes and imperfect measurement apparatus.,high,false,false,""
DTO019.result.heralded_fidelity,evidence,result_claim,Neural filtering improves heralded-photon fidelity over raw tomography,NQSC019,2019,2019,supplement,text/1904.05902/main.tex:429,[redacted_for_public_release],The reported heralded-photon fidelity increases after neural filtering.,high,false,false,""
DTO019.result.gouy_phase,evidence,result_claim,Neural correction substantially improves Gouy-phase tomography,NQSC019,2019,2019,supplement,text/1904.05902/main.tex:483,[redacted_for_public_release],The neural network improves a phase-sensitive tomography case with no phase correction.,high,false,false,""
DTO019.result.state_reconstruction,evidence,result_claim,Example state reconstruction improves from raw to NN-filtered fidelity,NQSC019,2019,2019,supplement,text/1904.05902/main.tex:525,[redacted_for_public_release],A representative reconstruction shows a large fidelity gain after filtering.,high,false,false,""
DTO019.limitation.poor_projective_measurements,evidence,limitation,Poor projective measurements are a central experimental error source,NQSC019,2019,2019,supplement,text/1904.05902/main.tex:415-420,[redacted_for_public_release],The paper identifies imperfect projective measurements as a practical experimental limitation.,high,false,false,""
DTO031.paper,evidence,paper,Real time evolution with neural-network quantum states,NQSC031,2019,2019,title,text/1912.08831v4/nnqs_time_evolution.tex:26,[redacted_for_public_release],Paper node for implicit-midpoint NNQS real-time evolution.,high,false,false,""
DTO031.problem.real_time_curse_tn,evidence,problem,Real-time many-body dynamics faces dimensional and entanglement-growth barriers,NQSC031,2019,2019,introduction,text/1912.08831v4/nnqs_time_evolution.tex:49-54,[redacted_for_public_release],The paper positions NNQS dynamics against Hilbert-space and tensor-network time-growth barriers.,high,false,false,""
DTO031.problem.sr_pseudoinverse,evidence,problem,TDVMC stochastic reconfiguration is sensitive to singular covariance matrices,NQSC031,2019,2019,method,text/1912.08831v4/nnqs_time_evolution.tex:78,[redacted_for_public_release],The paper highlights numerical sensitivity and cost in standard SR time evolution.,high,false,false,""
DTO031.method.implicit_midpoint,evidence,method,Directly optimize an implicit midpoint time step for holomorphic neural states,NQSC031,2019,2019,abstract,text/1912.08831v4/nnqs_time_evolution.tex:41-42,[redacted_for_public_release],The method avoids a pseudo-inverse by optimizing the next time step directly.,high,false,false,""
DTO031.benchmark.tf_ising_1d2d,evidence,benchmark,One-dimensional and two-dimensional transverse-field Ising dynamics benchmarks,NQSC031,2019,2019,benchmarks,text/1912.08831v4/nnqs_time_evolution.tex:165-253,[redacted_for_public_release],The paper tests the method on 1D and 2D Ising time-evolution examples.,high,false,false,""
DTO031.result.comparable_to_sr,evidence,result_claim,Implicit midpoint evolution performs comparably to SR without pseudo-inverse diagonalization,NQSC031,2019,2019,abstract,text/1912.08831v4/nnqs_time_evolution.tex:41-42,[redacted_for_public_release],The paper reports comparable accuracy while avoiding SR pseudo-inverse issues.,high,false,false,""
DTO031.limitation.critical_quenches,evidence,limitation,Critical quenches are the hardest tested dynamics regime,NQSC031,2019,2019,2D benchmark,text/1912.08831v4/nnqs_time_evolution.tex:237-253,[redacted_for_public_release],The 2D benchmark identifies critical quenches as the most difficult regime.,high,false,false,""
DTO031.interpretation.architecture_flexible,evidence,interpretation,Architecture can change on the fly during dynamics,NQSC031,2019,2019,conclusion,text/1912.08831v4/nnqs_time_evolution.tex:255-258,[redacted_for_public_release],The conclusion interprets direct time-step optimization as architecture-flexible.,high,false,false,""
DTO031.future.deeper_symmetry,evidence,future_work,Explore deeper networks and symmetry constraints for NNQS dynamics,NQSC031,2019,2019,conclusion,text/1912.08831v4/nnqs_time_evolution.tex:255-258,[redacted_for_public_release],The paper proposes deeper architectures and symmetry incorporation as future work.,high,false,false,""
DTO040.paper,evidence,paper,Quantum State Tomography with Conditional Generative Adversarial Networks,NQSC040,2020,2020,title,text/2008.03240/qst-cgan-arXiv_v2.tex:110,[redacted_for_public_release],Paper node for QST-CGAN.,high,false,false,""
DTO040.problem.qst_versatility,evidence,problem,Existing QST methods are restricted or lack versatility,NQSC040,2020,2020,introduction,text/2008.03240/qst-cgan-arXiv_v2.tex:140-146,[redacted_for_public_release],The paper motivates CGAN tomography as a more versatile reconstruction approach.,high,false,false,""
DTO040.method.cgan_density_layers,evidence,method,Conditional GAN outputs physical density matrices through custom layers,NQSC040,2020,2020,abstract,text/2008.03240/qst-cgan-arXiv_v2.tex:128-129,[redacted_for_public_release],The generator architecture enforces physical density-matrix output.,high,false,false,""
DTO040.method.condition_on_measurements,evidence,method,Condition the generator on measurement statistics and operators,NQSC040,2020,2020,method,text/2008.03240/qst-cgan-arXiv_v2.tex:193-203,[redacted_for_public_release],The GAN is conditioned on the tomography data and measurement operators.,high,false,false,""
DTO040.benchmark.optical_states_imle,evidence,benchmark,Optical-state tomography compared against iterative MLE,NQSC040,2020,2020,benchmark,text/2008.03240/qst-cgan-arXiv_v2.tex:209-224,[redacted_for_public_release],The paper benchmarks CGAN tomography against iterative maximum-likelihood estimation.,high,false,false,""
DTO040.result.fewer_data_iterations,evidence,result_claim,QST-CGAN reaches high fidelity with fewer iterations and less data than iMLE,NQSC040,2020,2020,results,text/2008.03240/qst-cgan-arXiv_v2.tex:238-240,[redacted_for_public_release],The paper reports high fidelity using roughly 100x fewer iterations and less data.,high,false,false,""
DTO040.result.experiment_spam,evidence,result_claim,QST-CGAN reconstructs noisy Wigner-negative states despite SPAM,NQSC040,2020,2020,experiment,text/2008.03240/qst-cgan-arXiv_v2.tex:244-254,[redacted_for_public_release],The experimental result shows reconstruction with substantially reduced data under SPAM noise.,high,false,false,""
DTO040.result.single_shot_speed,evidence,result_claim,A pre-trained QST-CGAN reconstructs in a single evaluation with four-orders speedup,NQSC040,2020,2020,single-shot,text/2008.03240/qst-cgan-arXiv_v2.tex:258-268,[redacted_for_public_release],The paper reports fast single-evaluation reconstruction from a pre-trained network.,high,false,false,""
DTO040.future.denoising_adaptive,evidence,future_work,Extend CGAN tomography toward denoising and adaptive tomography,NQSC040,2020,2020,conclusion,text/2008.03240/qst-cgan-arXiv_v2.tex:272-276,[redacted_for_public_release],The conclusion proposes denoising and adaptive tomography extensions.,high,false,false,""
DTO041.paper,evidence,paper,Solving the Liouvillian Gap with Artificial Neural Networks,NQSC041,2020,2020,title,text/2009.00019/Integrated_version_for_arxiv.tex:45,[redacted_for_public_release],Paper node for RBM Liouvillian-gap estimation.,high,false,false,""
DTO041.problem.liouvillian_gap_scaling,evidence,problem,Liouvillian gaps are central but exponentially hard in open systems,NQSC041,2020,2020,introduction,text/2009.00019/Integrated_version_for_arxiv.tex:94-112,[redacted_for_public_release],The paper frames dissipative spectral gaps as important but computationally difficult.,high,false,false,""
DTO041.interpretation.gap_relaxation,evidence,interpretation,The Liouvillian gap controls relaxation time and dissipative transitions,NQSC041,2020,2020,definition,text/2009.00019/Integrated_version_for_arxiv.tex:155-159,[redacted_for_public_release],The paper identifies the gap as a diagnostic for relaxation and phase transitions.,high,false,false,""
DTO041.method.spin_bibase_rbm,evidence,method,Map density/eigenmatrix problems to a spin bi-base and represent them with RBMs,NQSC041,2020,2020,method,text/2009.00019/Integrated_version_for_arxiv.tex:161-169,[redacted_for_public_release],The method combines a spin bi-base mapping with RBM representation.,high,false,false,""
DTO041.method.trace_zero_nonhermitian,evidence,method,Use trace-zero variational matrices for non-Hermitian Liouvillian gap modes,NQSC041,2020,2020,method,text/2009.00019/Integrated_version_for_arxiv.tex:179-188,[redacted_for_public_release],The paper adapts the variational target to non-Hermitian Liouvillian eigenmodes.,high,false,false,""
DTO041.benchmark.dissipative_heisenberg,evidence,benchmark,One-dimensional and two-dimensional dissipative Heisenberg benchmarks,NQSC041,2020,2020,abstract,text/2009.00019/Integrated_version_for_arxiv.tex:72-88,[redacted_for_public_release],The paper benchmarks XYZ/XXZ dissipative spin models in one and two dimensions.,high,false,false,""
DTO041.result.gap_accuracy,evidence,result_claim,RBM gap estimates reach about 1e-2 relative error after roughly 50 iterations,NQSC041,2020,2020,result,text/2009.00019/Integrated_version_for_arxiv.tex:199-201,[redacted_for_public_release],The paper reports accurate Liouvillian-gap estimation in benchmark cases.,high,false,false,""
DTO041.limitation.xyz_slow,evidence,limitation,XYZ convergence is slower because of non-orthogonal decay modes,NQSC041,2020,2020,supplement,text/2009.00019/Integrated_version_for_arxiv.tex:532-535,[redacted_for_public_release],The supplement identifies a convergence bottleneck and resource remedy.,high,false,false,""
DTO041.future.multiple_steady_states,evidence,future_work,Multiple steady states are left for future work,NQSC041,2020,2020,future work,text/2009.00019/Integrated_version_for_arxiv.tex:578,[redacted_for_public_release],The paper leaves multi-steady-state cases outside the present method.,high,false,false,""
DTO099.paper,evidence,paper,Highly resolved spectral functions of two-dimensional systems with neural quantum states,NQSC099,2023,2023,title,text/2303.08184v2/main.tex:68,[redacted_for_public_release],Paper node for specNQS dynamical spectral functions.,high,false,false,""
DTO099.problem.spectral_function_bottleneck,evidence,problem,Spectral functions are limited by sign problems entanglement growth and finite time,NQSC099,2023,2023,introduction,text/2303.08184v2/main.tex:115-127,[redacted_for_public_release],The paper motivates NQS spectral functions by limitations of QMC and tensor networks.,high,false,false,""
DTO099.method.specnqs_local_excitation,evidence,method,Directly encode localized excitations and evolve them with NQS dynamics,NQSC099,2023,2023,contribution,text/2303.08184v2/main.tex:129-133,[redacted_for_public_release],The method represents excitation states and evolves them to obtain spectral functions.,high,false,false,""
DTO099.method.momentum_realspace_tdvp,evidence,method,Use momentum-space and real-space TDVP excitation schemes,NQSC099,2023,2023,method,text/2303.08184v2/main.tex:193-242,[redacted_for_public_release],The paper develops two complementary TDVP schemes for dynamical structure factors.,high,false,false,""
DTO099.benchmark.qim_rydberg,evidence,benchmark,Quantum Ising and Rydberg-array dynamical structure factors,NQSC099,2023,2023,contribution,text/2303.08184v2/main.tex:129-133,[redacted_for_public_release],The benchmarks include QIM dynamics and Rydberg-array spectra.,high,false,false,""
DTO099.result.unprecedented_2d_scaling,evidence,result_claim,specNQS enables unprecedented 2D finite-size dynamical scaling,NQSC099,2023,2023,discussion,text/2303.08184v2/main.tex:332-335,[redacted_for_public_release],The discussion claims high-resolution two-dimensional dynamical scaling.,high,false,false,""
DTO099.limitation.first_order_long_time,evidence,limitation,First-order transitions need exponentially long simulation time,NQSC099,2023,2023,results,text/2303.08184v2/main.tex:320-324,[redacted_for_public_release],The paper identifies a time-scale limitation near first-order dynamics.,high,false,false,""
DTO099.design_principle.scheme_tradeoff,evidence,design_principle,Momentum and real-space excitation schemes trade resolution and computational cost,NQSC099,2023,2023,method,text/2303.08184v2/main.tex:216-242,[redacted_for_public_release],The method section describes a tradeoff between excitation encodings.,high,false,false,""
DTO099.future.spin_liquids,evidence,future_work,Apply high-resolution dynamical NQS methods to spin liquids,NQSC099,2023,2023,discussion,text/2303.08184v2/main.tex:332-335,[redacted_for_public_release],The paper identifies spin-liquid spectra as a future target.,high,false,false,""
DTO063.paper,evidence,paper,Pruning a restricted Boltzmann machine for quantum state reconstruction,NQSC063,2021,2021,title,text/2110.03676v1/main.tex:56,[redacted_for_public_release],Paper node for RBM tomography pruning.,high,false,false,""
DTO063.problem.parameter_efficiency_reconstruction,evidence,problem,Quantum state reconstruction needs accurate models with few parameters,NQSC063,2021,2021,introduction,text/2110.03676v1/main.tex:133-144,[redacted_for_public_release],The paper motivates pruning as a parameter-efficiency question for RBM reconstruction.,high,false,false,""
DTO063.method.rbm_pruning,evidence,method,Prune small RBM weights after training on projective measurements,NQSC063,2021,2021,pruning,text/2110.03676v1/main.tex:228-240,[redacted_for_public_release],The method removes low-magnitude RBM weights and studies reconstruction quality.,high,false,false,""
DTO063.benchmark.tfim_pm_qcp,evidence,benchmark,TFIM paramagnetic and quantum-critical reconstruction regimes,NQSC063,2021,2021,results,text/2110.03676v1/main.tex:365-405,[redacted_for_public_release],The paper compares pruning behavior in paramagnetic and critical TFIM regimes.,high,false,false,""
DTO063.evaluation.multi_metrics,evidence,evaluation,Evaluate pruning with KL fidelity energy magnetization and correlations,NQSC063,2021,2021,metrics,text/2110.03676v1/main.tex:262-320,[redacted_for_public_release],The paper tracks several physical and statistical metrics rather than a single score.,high,false,false,""
DTO063.result.phase_dependent_pruning,evidence,result_claim,Paramagnetic TFIM tolerates much more pruning than the critical point,NQSC063,2021,2021,results,text/2110.03676v1/main.tex:365-405,[redacted_for_public_release],The result shows phase-dependent sparsifiability of RBM tomography.,high,false,false,""
DTO063.limitation.observable_degradation,evidence,limitation,Pruning can alter magnetization and correlations even when energy is stable,NQSC063,2021,2021,order parameter,text/2110.03676v1/main.tex:419-448,[redacted_for_public_release],The paper finds that physical observables can degrade differently under pruning.,high,false,false,""
DTO063.interpretation.sparse_trainable_phase,evidence,interpretation,Sparse RBMs remain trainable but reconstruction quality is phase dependent,NQSC063,2021,2021,discussion,text/2110.03676v1/main.tex:522-590,[redacted_for_public_release],The discussion interprets pruning success as dependent on the physical phase.,high,false,false,""
DTO063.design_principle.monitor_observables,evidence,design_principle,Monitor multiple observables when compressing tomography models,NQSC063,2021,2021,discussion,text/2110.03676v1/main.tex:560-590,[redacted_for_public_release],The paper recommends tracking several observables because energy can hide degradation.,high,false,false,""
DTO077.paper,evidence,paper,Neural-network quantum state tomography,NQSC077,2022,2022,title,text/2206.06736v1/AM12016_v4.tex:16,[redacted_for_public_release],Paper node for feed-forward neural-network QST.,high,false,false,""
DTO077.problem.qst_resources_physicality,evidence,problem,QST requires many parameters and linear inversion can be nonphysical,NQSC077,2022,2022,background,text/2206.06736v1/AM12016_v4.tex:62-98,[redacted_for_public_release],The paper motivates neural tomography through physicality and resource constraints.,high,false,false,""
DTO077.method.feedforward_positivity,evidence,method,Train feed-forward networks to map frequencies to physical density matrices,NQSC077,2022,2022,abstract,text/2206.06736v1/AM12016_v4.tex:34-35,[redacted_for_public_release],The method learns state reconstruction with positivity-oriented network outputs.,high,false,false,""
DTO077.method.cholesky_bloch_outputs,evidence,method,Use Bloch or Cholesky parametrizations with ReLU/tanh networks,NQSC077,2022,2022,NN method,text/2206.06736v1/AM12016_v4.tex:132-180,[redacted_for_public_release],The implementation maps measurement frequencies into density-matrix parametrizations.,high,false,false,""
DTO077.benchmark.random_states_dim,evidence,benchmark,Random states in dimensions 3 5 7 and 9 with square-root measurements,NQSC077,2022,2022,results,text/2206.06736v1/AM12016_v4.tex:204-250,[redacted_for_public_release],The benchmarks test several finite-dimensional random-state reconstruction problems.,high,false,false,""
DTO077.result.three_orders_faster,evidence,result_claim,Neural tomography is up to three orders faster than iterative methods,NQSC077,2022,2022,conclusion,text/2206.06736v1/AM12016_v4.tex:263-265,[redacted_for_public_release],The paper reports large reconstruction speedups.,high,false,false,""
DTO077.result.learns_positivity,evidence,result_claim,The network learns positivity better than linear inversion,NQSC077,2022,2022,positivity,text/2206.06736v1/AM12016_v4.tex:253-255,[redacted_for_public_release],The paper reports better physicality behavior than linear inversion.,high,false,false,""
DTO077.limitation.li_bloch_nonphysical,evidence,limitation,Bloch and linear-inversion outputs do not guarantee positivity,NQSC077,2022,2022,NN method,text/2206.06736v1/AM12016_v4.tex:132-180,[redacted_for_public_release],The paper notes that some parametrizations can still fail physicality constraints.,high,false,false,""
DTO103.paper,evidence,paper,Neural-Shadow Quantum State Tomography,NQSC103,2023,2023,title,text/2305.01078v2/main.tex:195,[redacted_for_public_release],Paper node for NSQST.,high,false,false,""
DTO103.problem.nnqst_basis_phase,evidence,problem,Basis-limited NNQST can miss phase information such as shifted GHZ phases,NQSC103,2023,2023,introduction,text/2305.01078v2/main.tex:227-233,[redacted_for_public_release],The paper motivates shadows by a tomographic-completeness limitation in prior NNQST.,high,false,false,""
DTO103.method.shadows_infidelity_loss,evidence,method,Estimate an NQS infidelity loss from classical shadows,NQSC103,2023,2023,NSQST,text/2305.01078v2/main.tex:351-410,[redacted_for_public_release],The method trains the NQS using Monte Carlo estimates of shadow-based infidelity.,high,false,false,""
DTO103.method.transformer_autoregressive,evidence,method,Use an autoregressive transformer NQS for efficient sampling,NQSC103,2023,2023,method,text/2305.01078v2/main.tex:248-261,[redacted_for_public_release],The neural state is a transformer-based autoregressive model.,high,false,false,""
DTO103.method.pretrain_amplitudes_phases,evidence,method,Pretrain amplitudes in the computational basis then use shadows for phases,NQSC103,2023,2023,pretraining,text/2305.01078v2/main.tex:421-425,[redacted_for_public_release],The training procedure separates amplitude pretraining from phase learning through shadows.,high,false,false,""
DTO103.benchmark.qcd_afh_ghz,evidence,benchmark,QCD AFH and GHZ tomography examples,NQSC103,2023,2023,noiseless examples,text/2305.01078v2/main.tex:430,[redacted_for_public_release],The paper evaluates NSQST on several representative many-body states.,high,false,false,""
DTO103.result.ghz_infidelity,evidence,result_claim,NSQST gives much lower GHZ infidelity than NNQST,NQSC103,2023,2023,GHZ results,text/2305.01078v2/main.tex:511-524,[redacted_for_public_release],The GHZ benchmark shows that shadows resolve phase information missed by NNQST.,high,false,false,""
DTO103.result.outperforms_direct_shadows,evidence,result_claim,NSQST pretraining outperforms direct shadows for high-weight observables and fidelity,NQSC103,2023,2023,direct shadows,text/2305.01078v2/main.tex:537-549,[redacted_for_public_release],The paper reports better performance than direct shadow estimators in selected regimes.,high,false,false,""
DTO103.interpretation.noise_gradient_prefactor,evidence,interpretation,Noise affects the loss gradient mainly as a prefactor,NQSC103,2023,2023,NSQST,text/2305.01078v2/main.tex:351-410,[redacted_for_public_release],The authors interpret NSQST training as robust to a class of noise effects.,high,false,false,""
DTO103.limitation.postprocessing_noise_bias,evidence,limitation,Shadow training can require exponential postprocessing and noisy losses can be biased,NQSC103,2023,2023,NSQST/noise,"text/2305.01078v2/main.tex:351-410,581-589",[redacted_for_public_release],The paper notes postprocessing and noise-bias limitations.,high,false,false,""
DTO110.paper,evidence,paper,Empirical Sample Complexity of Neural Network Mixed State Reconstruction,NQSC110,2023,2023,title,text/2307.01840v2/manuscript.tex:30,[redacted_for_public_release],Paper node for mixed-state NQS reconstruction sample complexity.,high,false,false,""
DTO110.problem.mixed_state_sample_complexity,evidence,problem,Mixed-state reconstruction needs sample-efficient NQS encodings under nonconvex optimization,NQSC110,2023,2023,introduction,text/2307.01840v2/manuscript.tex:64-82,[redacted_for_public_release],The paper frames sample complexity and encoding choice as central for mixed-state tomography.,high,false,false,""
DTO110.method.ndo_povm_comparison,evidence,method,Compare NDO and POVM-NQS encodings for mixed-state reconstruction,NQSC110,2023,2023,abstract,text/2307.01840v2/manuscript.tex:49-54,[redacted_for_public_release],The paper directly benchmarks two neural mixed-state encoding families.,high,false,false,""
DTO110.method.kl_measurement_loss,evidence,method,Train NQS mixed states by KL loss over measurement data,NQSC110,2023,2023,framework,text/2307.01840v2/manuscript.tex:100-130,[redacted_for_public_release],The reconstruction objective matches measurement-data distributions.,high,false,false,""
DTO110.method.control_variates,evidence,method,Use control variates to reduce finite-variance minibatch noise,NQSC110,2023,2023,control variates,text/2307.01840v2/manuscript.tex:176-190,[redacted_for_public_release],The paper adds variance-reduction machinery for precise mixed-state training.,high,false,false,""
DTO110.benchmark.finite_temp_tfim_lih,evidence,benchmark,Finite-temperature TFIM and depolarized LiH benchmarks,NQSC110,2023,2023,simulations,"text/2307.01840v2/manuscript.tex:240-252,482-491",[redacted_for_public_release],The benchmark suite includes thermal spin and noisy molecular states.,high,false,false,""
DTO110.evaluation.energy_infidelity_scaling,evidence,evaluation,Evaluate mixed-state reconstruction with energy and infidelity scaling exponents,NQSC110,2023,2023,scaling,text/2307.01840v2/manuscript.tex:260-269,[redacted_for_public_release],The paper evaluates sample scaling through energy and infidelity-related reconstruction behavior across mixedness.,high,false,false,""
DTO110.result.mixedness_efficiency,evidence,result_claim,NDO is efficient near pure states but deteriorates as mixedness increases,NQSC110,2023,2023,scaling,text/2307.01840v2/manuscript.tex:260-269,[redacted_for_public_release],The main result is a mixedness-dependent sample-complexity crossover.,high,false,false,""
DTO110.interpretation.infidelity_valley,evidence,interpretation,A KL/infidelity misalignment creates an infidelity-exponent valley,NQSC110,2023,2023,appendix,text/2307.01840v2/manuscript.tex:453-469,[redacted_for_public_release],The paper interprets part of the scaling behavior through objective/metric mismatch.,high,false,false,""
DTO110.limitation.nonconvex_optimization,evidence,limitation,Neural mixed-state reconstruction inherits nonconvex optimization difficulties,NQSC110,2023,2023,introduction,text/2307.01840v2/manuscript.tex:64-75,[redacted_for_public_release],The introduction notes that compact NQS encodings bring optimization risks.,high,false,false,""
DTO110.future.system_size_dependence,evidence,future_work,System-size dependence of mixed-state reconstruction remains future work,NQSC110,2023,2023,conclusion,text/2307.01840v2/manuscript.tex:340-356,[redacted_for_public_release],The paper leaves scaling with system size for later study.,high,false,false,""
DTO201.paper,evidence,paper,Parametric Quantum State Tomography with HyperRBMs,NQSC201,2026,2026,title,text/2601.20950v1/main.tex:136,[redacted_for_public_release],Paper node for HyperRBM parametric tomography.,high,false,false,""
DTO201.problem.pointwise_qst_retraining,evidence,problem,Point-wise neural QST requires retraining and is inefficient across phase diagrams,NQSC201,2026,2026,abstract/introduction,text/2601.20950v1/main.tex:151-188,[redacted_for_public_release],The paper motivates parametric tomography by the cost of retraining at each Hamiltonian parameter.,high,false,false,""
DTO201.method.hyperrbm_film,evidence,method,Use a FiLM hypernetwork to condition RBM tomography on Hamiltonian parameters,NQSC201,2026,2026,conditional RBM/hypernetwork,text/2601.20950v1/main.tex:341-388,[redacted_for_public_release],The HyperRBM uses a hypernetwork to modulate RBM parameters as the Hamiltonian parameter changes.,high,false,false,""
DTO201.method.conditional_distribution,evidence,method,Learn a conditional measurement model p(s|g) from data across parameter values,NQSC201,2026,2026,theory,text/2601.20950v1/main.tex:217-225,[redacted_for_public_release],The model learns a family of states rather than independent point reconstructions.,high,false,false,""
DTO201.method.z2_symmetry_augmented,evidence,method,Enforce Z2 symmetry through a symmetrized ansatz and augmented Gibbs sampling,NQSC201,2026,2026,symmetry,text/2601.20950v1/main.tex:390-398,[redacted_for_public_release],The implementation incorporates physical symmetry into conditional RBM tomography.,high,false,false,""
DTO201.benchmark.tfim_1d2d_phase,evidence,benchmark,One-dimensional and two-dimensional TFIM phase-diagram tomography,NQSC201,2026,2026,TFIM setup,text/2601.20950v1/main.tex:322-336,[redacted_for_public_release],The paper evaluates parametric tomography over 1D and 2D TFIM parameter ranges.,high,false,false,""
DTO201.evaluation.fidelity_susceptibility,evidence,evaluation,Evaluate local observables global fidelity Renyi entropy and fidelity susceptibility,NQSC201,2026,2026,evaluation,text/2601.20950v1/main.tex:414-423,[redacted_for_public_release],The evaluation uses both local and global phase-diagram diagnostics.,high,false,false,""
DTO201.result.high_overlap_interpolation,evidence,result_claim,HyperRBM interpolates magnetizations and keeps high overlap across support points,NQSC201,2026,2026,results,text/2601.20950v1/main.tex:770-795,[redacted_for_public_release],The paper reports accurate interpolation across the phase diagram.,high,false,false,""
DTO201.result.critical_peak,evidence,result_claim,HyperRBM fidelity susceptibility reproduces the critical-field peak,NQSC201,2026,2026,fidelity susceptibility,text/2601.20950v1/main.tex:798-806,[redacted_for_public_release],The method recovers the critical point from the learned state family.,high,false,false,""
DTO201.future.nonstoquastic_complex,evidence,future_work,Extend parametric tomography to non-stoquastic and complex systems,NQSC201,2026,2026,conclusion,text/2601.20950v1/main.tex:823-831,[redacted_for_public_release],The conclusion proposes harder non-stoquastic and complex-state settings.,high,false,false,""
DTO134.paper,evidence,paper,Simulating Non-Markovian Open Quantum Dynamics with Neural Quantum States,NQSC134,2024,2024,title,text/2404.11093v4/main.tex:131,[redacted_for_public_release],Paper node for NQS-DQME non-Markovian dynamics.,high,false,false,""
DTO134.problem.nonmarkovian_memory_scaling,evidence,problem,Non-Markovian memory and HEOM scaling make open dynamics hard,NQSC134,2024,2024,introduction,text/2404.11093v4/main.tex:187-206,[redacted_for_public_release],"The paper motivates NQS-DQME by memory, spatial-correlation, HEOM, and TNS limits.",high,false,false,""
DTO134.method.nqs_dqme_dissipatons,evidence,method,Encode dissipaton-augmented DQME dynamics with NQS,NQSC134,2024,2024,abstract/introduction,text/2404.11093v4/main.tex:171-214,[redacted_for_public_release],The method represents non-Markovian dissipaton dynamics with neural quantum states.,high,false,false,""
DTO134.method.rbm_rdt_physicality,evidence,method,RBM representation of the reduced dissipaton tensor preserves Hermiticity and positivity,NQSC134,2024,2024,supplement,text/2404.11093v4/SuppMat.tex:333-385,[redacted_for_public_release],The supplement describes a physical RBM representation for the reduced dissipaton tensor.,high,false,false,""
DTO134.method.sparse_filter_hybrid_sampling,evidence,method,Use sparse RDT filtering and hybrid enumeration/MCMC sampling,NQSC134,2024,2024,supplement,"text/2404.11093v4/SuppMat.tex:417-425,674-688",[redacted_for_public_release],The implementation combines sparsity filtering with hybrid sampling to reduce cost.,high,false,false,""
DTO134.benchmark.heom_mps,evidence,benchmark,HEOM and MPS-HEOM non-Markovian benchmark comparisons,NQSC134,2024,2024,supplement,text/2404.11093v4/SuppMat.tex:841-853,[redacted_for_public_release],The paper compares against HEOM-style and MPS-HEOM baselines.,high,false,false,""
DTO134.result.sparsity_reduces_cost,evidence,result_claim,RDT sparsity filtering gives order-of-magnitude cost reduction,NQSC134,2024,2024,supplement,text/2404.11093v4/SuppMat.tex:417-425,[redacted_for_public_release],The paper reports a substantial reduction from sparsity filtering.,high,false,false,""
DTO134.result.higher_accuracy_fewer_params,evidence,result_claim,NQS-DQME achieves higher accuracy with fewer parameters than MPS-HEOM,NQSC134,2024,2024,supplement,text/2404.11093v4/SuppMat.tex:841-853,[redacted_for_public_release],The comparison reports accuracy and parameter-count advantages.,high,false,false,""
DTO134.interpretation.slowest_dissipaton,evidence,interpretation,The slowest-decaying dissipaton dominates long-time relaxation,NQSC134,2024,2024,supplement,text/2404.11093v4/SuppMat.tex:834,[redacted_for_public_release],The paper interprets learned dynamics through dissipaton lifetimes.,high,false,false,""
DTO134.limitation.low_temp_memory,evidence,limitation,Low temperature requires more dissipaton levels and increases memory errors,NQSC134,2024,2024,numerical/supplement,text/2404.11093v4/main.tex:636; text/2404.11093v4/SuppMat.tex:749-751,[redacted_for_public_release],The paper identifies stronger memory as a low-temperature limitation.,high,false,false,""
DTO175.paper,evidence,paper,Continuous-time parametrization of neural quantum states for quantum dynamics,NQSC175,2025,2025,title,text/2507.08418v4/main_clean.tex:82,[redacted_for_public_release],Paper node for s-NQS continuous-time dynamics.,high,false,false,""
DTO175.problem.dynamic_nqs_nontrivial,evidence,problem,Exact dynamics is hard and NQS dynamics remains nontrivial,NQSC175,2025,2025,introduction,text/2507.08418v4/main_clean.tex:109-115,[redacted_for_public_release],The paper motivates continuous-time NQS by real-time dynamics difficulty.,high,false,false,""
DTO175.method.s_nqs_chebyshev,evidence,method,Parametrize time-dependent NQS parameters with Chebyshev temporal basis functions,NQSC175,2025,2025,ansatz,text/2507.08418v4/main_clean.tex:141-167,[redacted_for_public_release],The s-NQS ansatz represents time-varying RBM parameters through a compact temporal basis.,high,false,false,""
DTO175.method.global_interval_loss,evidence,method,Optimize a global fidelity loss over a time interval,NQSC175,2025,2025,loss,text/2507.08418v4/main_clean.tex:187-204,[redacted_for_public_release],The method optimizes dynamics over an interval instead of only a local time step.,high,false,false,""
